Image,Features
14649_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12936_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12682_00_rendered.png,[0.         0.         0.         ... 0.         0.18363607 0.        ]
08244_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06935_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03403_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06681_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07718_00_rendered.png,[0.        0.        0.        ... 0.        0.7268454 0.       ]
01867_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04551_00_rendered.png,[0.        0.        0.        ... 0.560747  1.0986221 0.       ]
10906_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02501_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09346_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07837_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10629_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13460_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07783_00_rendered.png,[0.         0.         0.         ... 0.09460795 0.91898274 0.        ]
03498_00_rendered.png,[0.        0.        0.        ... 0.        0.5317733 0.       ]
05453_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00965_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11804_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14532_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00531_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05807_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12619_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07463_00_rendered.png,[0.         0.         0.         ... 0.03989422 0.43043542 0.        ]
02955_00_rendered.png,[0.        0.        0.        ... 2.8822737 0.        0.       ]
13834_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13780_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11664_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05587_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09292_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07657_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01928_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02881_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13654_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02735_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09172_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12879_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03918_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03983_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05948_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03637_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04765_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10486_00_rendered.png,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.2558962e+00 2.9039383e-04
 0.0000000e+00]"
10766_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09209_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08390_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06755_00_rendered.png,[0.        0.        0.        ... 0.4041854 0.        0.       ]
11146_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13296_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07175_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07295_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09650_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13176_00_rendered.png,[0.        0.        0.        ... 1.4367775 1.5906351 0.       ]
05145_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06397_00_rendered.png,[0.         0.         0.         ... 0.06727135 2.0427463  0.        ]
08752_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03115_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04047_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01125_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10044_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12394_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06077_00_rendered.png,[0.         0.         0.         ... 0.         0.17010236 0.        ]
04193_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10270_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13039_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02158_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01311_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06243_00_rendered.png,[0.        0.        0.        ... 2.6268735 1.0005317 0.       ]
08932_00_rendered.png,[0.        0.        0.        ... 0.7823318 1.2653661 0.       ]
08686_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00288_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12240_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00168_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03321_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10190_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04273_00_rendered.png,[0.         0.         0.         ... 0.         0.53559494 0.        ]
13342_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02223_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11092_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14210_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05371_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06138_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05091_00_rendered.png,[0.        0.        0.        ... 0.        0.7075608 0.       ]
00213_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07341_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09830_00_rendered.png,[0.         0.         0.         ... 0.71402633 0.         0.        ]
04108_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09784_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05298_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03253_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08414_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12332_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04301_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01183_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01263_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10302_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06331_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08840_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05178_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03128_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00361_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11200_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12049_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14082_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10399_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07233_00_rendered.png,[0.         0.         0.         ... 0.33915067 0.01414502 0.        ]
09942_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09516_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02351_00_rendered.png,[0.        0.        0.        ... 0.        1.0776064 0.       ]
13230_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10079_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05203_00_rendered.png,[0.        0.        0.        ... 0.        1.6677985 0.       ]
00081_00_rendered.png,[0.         0.         0.         ... 0.         0.24439275 0.        ]
09722_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02165_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09896_00_rendered.png,[0.         0.         0.         ... 0.83900917 2.6447299  0.        ]
14156_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05037_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11034_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00155_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07007_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02285_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10136_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06105_00_rendered.png,[0.         0.         0.         ... 0.93939364 0.         0.        ]
03387_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08620_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08994_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04135_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13901_00_rendered.png,[0.        0.        0.        ... 0.        1.8718941 0.       ]
07556_00_rendered.png,[0.         0.         0.         ... 0.45906842 0.72431254 0.        ]
02860_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05686_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12898_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00404_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11685_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11931_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00850_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13555_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02434_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07902_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09273_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07999_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10787_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10833_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01952_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04464_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12457_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06800_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08371_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03536_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12803_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03962_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06454_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08091_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10467_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04830_00_rendered.png,[0.         0.         0.         ... 0.         0.24749315 0.        ]
01506_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09108_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12583_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06660_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14548_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01732_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01886_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07419_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04650_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06580_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08145_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03702_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12663_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05752_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14633_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03799_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07482_00_rendered.png,[0.         0.         0.         ... 1.324344   0.67479515 0.        ]
02600_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10528_00_rendered.png,[0.        0.        0.        ... 1.8053688 1.2266331 0.       ]
13761_00_rendered.png,[0.         0.         0.         ... 0.         0.22907615 0.        ]
13481_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00630_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03479_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12518_00_rendered.png,[0.        0.        0.        ... 0.        1.6366417 0.       ]
11751_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13688_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04722_00_rendered.png,[0.         0.         0.         ... 0.         0.64419913 0.        ]
11558_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03670_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00439_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08037_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06712_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03590_00_rendered.png,[0.         0.         0.         ... 0.         0.16113102 0.        ]
10895_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13568_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02409_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04459_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07610_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02492_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11997_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11623_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00742_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05994_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06469_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05620_00_rendered.png,[0.         0.         0.         ... 0.         0.15926743 0.        ]
13613_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09135_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02772_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00922_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05414_00_rendered.png,[0.        0.        0.        ... 0.        0.0662998 0.       ]
14575_00_rendered.png,[0.         0.         0.         ... 0.00048423 0.         0.        ]
11843_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08298_00_rendered.png,[0.        0.        0.        ... 0.        0.4898584 0.       ]
00696_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07870_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09301_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02546_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13427_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07424_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13873_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05840_00_rendered.png,[0.        0.        0.        ... 0.        2.0031161 0.       ]
00576_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08178_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11417_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06526_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03810_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12971_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04942_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10515_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02989_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04516_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10941_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01794_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06972_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12525_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10531_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04966_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01450_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03780_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12955_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03834_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08227_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00629_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03460_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10965_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04532_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13498_00_rendered.png,[0.         0.         0.         ... 1.1188649  0.70095205 0.        ]
13403_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02562_00_rendered.png,[0.         0.         0.         ... 0.04097486 0.         0.        ]
07854_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11867_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14551_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05430_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06679_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11433_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00552_00_rendered.png,[0.         0.         0.         ... 0.4437381  0.93065834 0.        ]
05864_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06599_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13857_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07400_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02936_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14485_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08368_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00766_00_rendered.png,[0.         0.         0.         ... 0.44252217 0.         0.        ]
06819_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11607_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07634_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04829_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02756_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09111_00_rendered.png,[0.        0.        0.        ... 0.        0.7272639 0.       ]
00486_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05604_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08013_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03654_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12735_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01584_00_rendered.png,[0.        0.        0.        ... 0.        0.6540108 0.       ]
02879_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04706_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13918_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01664_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10705_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06736_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00849_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11928_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06882_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02990_00_rendered.png,[0.       0.       0.       ... 0.929489 0.       0.      ]
13745_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09063_00_rendered.png,[0.        0.        0.        ... 0.        0.1143328 0.       ]
02624_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14617_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12968_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03809_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05776_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11495_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11775_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00614_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05496_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09383_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10958_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07746_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10677_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09318_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01716_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07869_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04594_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06644_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05859_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03726_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08161_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04674_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03512_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12473_00_rendered.png,[0.         0.         0.         ... 3.4935532  0.31784678 0.        ]
04440_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01976_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10817_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01522_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04814_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10443_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03946_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05639_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12793_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05916_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03669_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00420_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11541_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12708_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07572_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13925_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13691_00_rendered.png,[0.         0.         0.         ... 0.         0.11256707 0.        ]
09257_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01659_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02410_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13571_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07692_00_rendered.png,[0.         0.         0.         ... 0.15211332 0.379911   0.        ]
03589_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00874_00_rendered.png,[0.         0.         0.         ... 0.         0.10315204 0.        ]
05542_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14423_00_rendered.png,[0.        0.        0.        ... 0.        0.5625715 0.       ]
11915_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05368_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06121_00_rendered.png,[0.        0.        0.        ... 0.        0.1054498 0.       ]
14209_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01073_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10112_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01393_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09829_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07358_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04111_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08604_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03043_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05088_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05013_00_rendered.png,[0.        0.        0.        ... 2.2545643 0.9118819 0.       ]
02141_00_rendered.png,[0.        0.        0.        ... 1.5840307 0.        0.       ]
09706_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01308_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10269_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13020_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07023_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10189_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00171_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03338_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12259_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11010_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02095_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09966_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
07217_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14346_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05227_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13214_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02375_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09532_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12316_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03277_00_rendered.png,[0.         0.         0.         ... 0.55387175 0.         0.        ]
03197_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08864_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06315_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10326_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09649_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01247_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
05355_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
14234_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13366_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
09814_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13086_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08639_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00237_00_rendered.png,[0.         0.         0.         ... 0.49278772 0.24321544 0.        ]
11356_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08916_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06267_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12184_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01335_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10254_00_rendered.png,[0.        0.        0.        ... 3.2365403 2.5931742 0.       ]
04257_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03305_00_rendered.png,[0.         0.         0.         ... 1.1638824  0.22738731 0.        ]
08542_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
12264_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06187_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
04063_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
11219_00_rendered.png,[0.        0.        0.        ... 0.        1.0417709 0.       ]
12050_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
03131_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
08776_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00378_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
00098_00_rendered.png,[0.         0.         0.         ... 0.         0.26892292 0.        ]
08496_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
06053_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
13229_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
10060_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
01101_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
02348_00_rendered.png,[0.        0.        0.        ... 2.0227613 0.        0.       ]
04383_00_rendered.png,[0.        0.        0.        ... 0.        1.0309725 0.       ]
09594_00_rendered.png,[0. 0. 0. ... 0. 0. 0.]
